asset,date,AdrActCnt,BlkCnt,DiffMean,FeeTotUSD,HashRate,IssTotUSD,PriceUSD,TxCnt
btc,2012-04-13T00:00:00.000000000Z,16330,123,1577913.48567673,22.6168012543007313889374,9.64793609350192,30346.6014109585185,4.93440673348919,7186
btc,2012-04-14T00:00:00.000000000Z,17049,139,1577913.48567673,29.259612794072623646985,10.9029521707054,34446.7343940678025,4.95636466101695,7885
btc,2012-04-15T00:00:00.000000000Z,16157,107,1577913.48567673,17.029870329753074476176,8.39292001629841,26544.56181043251,4.9616003383986,7082
btc,2012-04-16T00:00:00.000000000Z,18862,150,1577913.48567673,29.1808648941776725573894,11.7657757237828,37130.73426943305,4.95076456925774,8371
btc,2012-04-17T00:00:00.000000000Z,18828,135,1577913.48567673,33.851023030156692640716,10.5891981514045,33539.025426285825,4.9687445075979,7776
btc,2012-04-18T00:00:00.000000000Z,19340,130,1577913.48567673,31.538169550130520990704,10.1970056272785,33308.45337960257,5.12437744301578,8396
btc,2012-04-19T00:00:00.000000000Z,17558,157,1577913.48567673,30.4716600712575847828204,12.3148452575594,40277.616114465194,5.13090651139684,7639
btc,2012-04-20T00:00:00.000000000Z,19264,154,1577913.48567673,38.4964451877244791438152,12.0795297430837,41322.172954734056,5.36651596814728,8095
btc,2012-04-21T00:00:00.000000000Z,16495,154,1577913.48567673,25.8596394619203500887335,12.0795297430837,40675.637610169485,5.28255033898305,7180
btc,2012-04-22T00:00:00.000000000Z,14447,140,1577913.48567673,25.1541416135259869697488,10.9813906755306,36369.26296317944,5.19560899473992,6080
btc,2012-04-23T00:00:00.000000000Z,17264,135,1577913.48567673,22.5645356412503954116876,10.5891981514045,34498.49529398013,5.11088819170076,7218
btc,2012-04-24T00:00:00.000000000Z,17187,138,1577913.48567673,32.9632250165732455372956,10.8245136658802,35106.284110695516,5.08786726241964,7455
btc,2012-04-25T00:00:00.000000000Z,17264,127,1577913.48567673,28.7372285705515664586944,9.9616901128028,32694.983158737548,5.14881624547048,7366
btc,2012-04-26T00:00:00.000000000Z,19928,155,1577913.48567673,68.4324461692665255355778,12.1579682479089,39504.999464932795,5.09741928579778,10049
btc,2012-04-27T00:00:00.000000000Z,16191,135,1525535.49316653,29.3896123614133372404324,10.2376953938086,34397.2395440531775,5.09588733985973,6873
btc,2012-04-28T00:00:00.000000000Z,15943,152,1508589.67206029,35.20876386208275517237,11.3988447025059,37777.59856154296,4.9707366528346,7303
btc,2012-04-29T00:00:00.000000000Z,16232,179,1508589.67206029,19.3187572461132674935829,13.4236394851879,43878.3252901811365,4.90260617767387,7661
btc,2012-04-30T00:00:00.000000000Z,18877,179,1508589.67206029,24.888469564879503173354,13.4236394851879,44231.94544997077,4.9421168100526,9138
btc,2012-05-01T00:00:00.000000000Z,20427,170,1508589.67206029,35.5090440416415243474996,12.7487078909606,42390.666432495655,4.98713722735243,10211
btc,2012-05-02T00:00:00.000000000Z,19907,150,1508589.67206029,35.3301727275284494773634,11.2488599037887,37900.78015414965,5.05343735388662,9777
btc,2012-05-03T00:00:00.000000000Z,22009,157,1508589.67206029,55.5299920101311978920782,11.7738066992989,40183.1528848334095,5.11887297895967,13786
btc,2012-05-04T00:00:00.000000000Z,22962,161,1508589.67206029,54.62614348157469831496,12.0737762967332,40938.332060432464,5.08550708825248,14435
btc,2012-05-05T00:00:00.000000000Z,19627,167,1508589.67206029,38.9316115964709344579,12.5237306928848,42222.940364260702,5.05663956458212,12393
btc,2012-05-06T00:00:00.000000000Z,22444,164,1508589.67206029,37.392439777304574066702,12.298753494809,41391.96633810636,5.0478007729398,11029
btc,2012-05-07T00:00:00.000000000Z,25802,170,1508589.67206029,71.6686159256383544974946,12.7487078909606,43074.22486981297,5.06755586703682,18309
btc,2012-05-08T00:00:00.000000000Z,23419,176,1508589.67206029,63.0003495472625873322372,13.1986622871121,44206.504521098744,5.02346642285213,17280
btc,2012-05-09T00:00:00.000000000Z,25272,166,1612779.87578128,67.8126178239735651507872,13.3085059314025,41842.841754938674,5.04130623553478,17387
btc,2012-05-10T00:00:00.000000000Z,22041,129,1733207.51384839,48.5726904407730737502747,11.1144094560379,31782.3022424167185,4.92748871975453,13336
btc,2012-05-11T00:00:00.000000000Z,24667,143,1733207.51384839,54.751761881166144724721,12.320624435763,35490.526339114561,4.96370997749854,16983
btc,2012-05-12T00:00:00.000000000Z,22910,128,1733207.51384839,54.71233292169863592598,11.0282512432004,31657.806303682048,4.94653223495032,18144
btc,2012-05-13T00:00:00.000000000Z,20661,140,1733207.51384839,61.2710665713576320981358,12.0621497972505,34613.56537638811,4.94479505376973,15185
btc,2012-05-14T00:00:00.000000000Z,32619,139,1733207.51384839,138.003160097803620213253,11.975991584413,34829.4796577293775,5.01143592197545,28372
btc,2012-05-15T00:00:00.000000000Z,27730,130,1733207.51384839,107.6350204269862765220421,11.2005676688754,32718.662602279355,5.03364040035067,22976
btc,2012-05-16T00:00:00.000000000Z,25132,121,1733207.51384839,60.7580664881107502284298,10.4251437533379,30781.0962798071315,5.08778450905903,16700
btc,2012-05-17T00:00:00.000000000Z,22883,116,1733207.51384839,61.0469745145610743104588,9.99435268915038,29520.037781355944,5.08966168644068,17558
btc,2012-05-18T00:00:00.000000000Z,26196,145,1733207.51384839,87.4535575337600337334888,12.492940861438,37107.685749999995,5.11830148275862,24246
btc,2012-05-19T00:00:00.000000000Z,32917,149,1733207.51384839,167.5070318323559497006102,12.837573712788,38088.4662936002495,5.11254581122151,36838
btc,2012-05-20T00:00:00.000000000Z,28225,138,1733207.51384839,95.6416283952365787066742,11.8898333715755,35149.986682232619,5.09420096843951,29021
btc,2012-05-21T00:00:00.000000000Z,30487,126,1733207.51384839,100.097532661785913264802,10.8559348175254,32093.59425333138,5.0942213100526,31704
btc,2012-05-22T00:00:00.000000000Z,27919,115,1733207.51384839,66.7640397088055542727514,9.90819447631288,29262.5503354763175,5.08913918877849,23837
btc,2012-05-23T00:00:00.000000000Z,28839,130,1733207.51384839,96.3125205213462901631122,11.2005676688754,33337.58284848043,5.12885889976622,26490
btc,2012-05-24T00:00:00.000000000Z,28799,125,1693410.39928808,99.9305379320010106931132,10.5224859427787,31994.735995032125,5.11915775920514,27026
btc,2012-05-25T00:00:00.000000000Z,30265,121,1591074.96184731,102.1627751116013862319476,9.57022460788025,31080.524679602574,5.13727680654588,28930
btc,2012-05-26T00:00:00.000000000Z,24989,142,1591074.96184731,74.7018278663279091606768,11.2311726803223,36238.249514026892,5.10397880479252,22572
btc,2012-05-27T00:00:00.000000000Z,26493,159,1591074.96184731,90.9517781403266915269341,12.5757496913468,40820.1982733197215,5.13461613500877,26589
btc,2012-05-28T00:00:00.000000000Z,29737,142,1591074.96184731,105.3972513164233189654336,11.2311726803223,36467.910475277578,5.13632541905318,29730
btc,2012-05-29T00:00:00.000000000Z,34480,126,1591074.96184731,83.5121692353338910086896,9.96568843465216,32435.365396376376,5.14847069783752,30163
btc,2012-05-30T00:00:00.000000000Z,28755,131,1591074.96184731,97.7745750118141004810118,10.3611522614241,33655.632928638197,5.13826456925774,25386
btc,2012-05-31T00:00:00.000000000Z,28044,138,1591074.96184731,62.784828439857338135382,10.9148016189047,35753.314076388054,5.18163972121566,20325
btc,2012-06-01T00:00:00.000000000Z,28549,152,1591074.96184731,85.5798207277390452892432,12.0221003338661,40028.772561075424,5.26694375803624,26690
btc,2012-06-02T00:00:00.000000000Z,21002,160,1591074.96184731,38.3514232494272481900047,12.6548424567012,41949.11248158968,5.24363906019871,12938
btc,2012-06-03T00:00:00.000000000Z,31043,153,1591074.96184731,103.6783776983489130066768,12.1011930992205,39877.1931337522065,5.21270498480421,34668
btc,2012-06-04T00:00:00.000000000Z,42162,155,1591074.96184731,151.5410052123017625551218,12.2593786299292,40755.435394798385,5.25876585739334,45794
btc,2012-06-05T00:00:00.000000000Z,39781,147,1591074.96184731,158.0942245784000276565862,11.6266365070942,39881.2050671975535,5.42601429485681,42459
btc,2012-06-06T00:00:00.000000000Z,25187,153,1591074.96184731,66.693219547262383914804,12.1011930992205,41663.1960781121925,5.44616942197545,17186
btc,2012-06-07T00:00:00.000000000Z,34826,139,1588972.85225794,119.9263940959937505583203,10.9793693798666,38830.8301778345715,5.58716980976037,32767
btc,2012-06-08T00:00:00.000000000Z,28664,141,1583177.84744401,92.4669454136031951664716,11.0967278712018,39638.830166949186,5.62252910169492,23931
btc,2012-06-09T00:00:00.000000000Z,31108,171,1583177.847444,128.3362869062186470540888,13.4577338012448,47512.3699683226215,5.55700233547633,33081
btc,2012-06-10T00:00:00.000000000Z,33266,166,1583177.847444,133.2043981580344383495248,13.0642328129043,45300.516624839242,5.45789356925774,39755
btc,2012-06-11T00:00:00.000000000Z,32475,140,1583177.84744401,103.3981661828698180666854,11.0180276735337,39108.97887112797,5.58699698158971,32626
btc,2012-06-12T00:00:00.000000000Z,24995,156,1583177.84744401,69.64708848014721757941,12.2772308362233,44674.43212951485,5.72749129865575,19904
btc,2012-06-13T00:00:00.000000000Z,46530,150,1583177.84744401,218.1872735347214977943862,11.8050296502147,44319.75992840445,5.90930132378726,54952
btc,2012-06-14T00:00:00.000000000Z,49894,156,1583177.84744401,231.5873851972610718936576,12.2772308362233,46503.780820046784,5.96202318205728,61850
btc,2012-06-15T00:00:00.000000000Z,49687,159,1583177.84744401,221.9840340355961003737152,12.5133314292276,51860.876717402136,6.52338071917008,55702
btc,2012-06-16T00:00:00.000000000Z,39061,156,1583177.84744401,178.4446351172064470536216,12.2772308362233,50264.434601870268,6.44415828229106,42429
btc,2012-06-17T00:00:00.000000000Z,39723,164,1583177.847444,161.906288558154518976942,12.9068324175681,50839.72520175334,6.1999664880187,43477
btc,2012-06-18T00:00:00.000000000Z,36797,175,1583177.847444,171.582302454542485694825,13.7725345919172,55219.8908503799375,6.31084466861485,38035
btc,2012-06-19T00:00:00.000000000Z,36392,147,1583177.84744401,167.3257567576912868329206,11.5689290572104,47736.976362273513,6.49482671595558,36798
btc,2012-06-20T00:00:00.000000000Z,32748,145,1629655.56780419,147.8831318779296846479775,11.7465395634511,48528.2451525424025,6.69355105552309,32390
btc,2012-06-21T00:00:00.000000000Z,29558,136,1726566.55919348,212.7206525720414819816565,11.6726201299774,45371.38502583286,6.67226250379895,26539
btc,2012-06-22T00:00:00.000000000Z,28511,138,1726566.55919348,127.0927534117213872530928,11.8442763083594,45289.955715078888,6.56376169783752,22303
btc,2012-06-23T00:00:00.000000000Z,30627,164,1726566.55919349,115.1736015534239006413248,14.0758066273256,52869.841850379904,6.44754168907072,22288
btc,2012-06-24T00:00:00.000000000Z,28191,131,1726566.55919348,92.1223626311207406770751,11.2434796840223,41595.7359526592415,6.35049403857393,22145
btc,2012-06-25T00:00:00.000000000Z,34552,154,1726566.55919348,103.0037727722648926880754,13.2175257354155,48644.546951315007,6.31747363004091,28753
btc,2012-06-26T00:00:00.000000000Z,36059,149,1726566.55919348,117.9368960748916292434194,12.7883852894605,47924.8131742255695,6.43286082875511,30324
btc,2012-06-27T00:00:00.000000000Z,38748,163,1726566.55919349,118.0757952825019750613302,13.9899785381346,53918.064222384577,6.61571340151958,30153
btc,2012-06-28T00:00:00.000000000Z,33425,137,1726566.55919348,106.767571632109485521489,11.7584482191684,45141.942735797783,6.59006463296318,26980
btc,2012-06-29T00:00:00.000000000Z,33393,146,1726566.55919348,79.7811476842450679523552,12.5309010218875,48609.070327264788,6.65877675715956,23076
btc,2012-06-30T00:00:00.000000000Z,31588,132,1726566.55919348,90.7175469076292768311713,11.3293077732133,44090.822311981302,6.68042762302747,22016
btc,2012-07-01T00:00:00.000000000Z,32067,142,1726566.55919348,67.4397672991971144239686,12.1875886651234,47050.706655639986,6.62686009234366,19380
btc,2012-07-02T00:00:00.000000000Z,36621,152,1726566.55919348,126.6312418903969157451848,13.0458695570335,51250.433186440696,6.74347805084746,25297
btc,2012-07-03T00:00:00.000000000Z,33766,160,1726566.55919349,72.3249040800576663193922,13.7324942705616,51599.93922618352,6.44999240327294,21483
btc,2012-07-04T00:00:00.000000000Z,31437,150,1740669.74567689,87.1400749413239874984924,12.9793743590605,48861.2649985389,6.51483533313852,22996
btc,2012-07-05T00:00:00.000000000Z,28191,144,1751454.53534067,88.1408008672606723363056,12.5373999161985,47825.269951139712,6.64239860432496,22021
btc,2012-07-06T00:00:00.000000000Z,29504,155,1751454.53534067,111.644403913236433699302,13.4951179653525,51709.4042175628625,6.67218118936295,24275
btc,2012-07-07T00:00:00.000000000Z,31952,166,1751454.53534067,289.0952298301944925058391,14.4528360145065,56508.671808474603,6.80827371186441,25224
btc,2012-07-08T00:00:00.000000000Z,26508,153,1751454.53534067,78.4288799736383010062447,13.3209874109609,51991.8303124488465,6.79631768790181,20324
btc,2012-07-09T00:00:00.000000000Z,32749,163,1751454.53534067,111.459916049662099729062,14.1916401829191,57314.026471157214,7.03239588603156,25585
btc,2012-07-10T00:00:00.000000000Z,37181,150,1751454.53534067,172.5227796114182143385007,13.0597915793734,53839.350267387525,7.17858003565167,34925
btc,2012-07-11T00:00:00.000000000Z,34994,134,1751454.53534067,137.3583829830019290909195,11.6667471442402,48140.490186382209,7.18514778901227,30678
btc,2012-07-12T00:00:00.000000000Z,34534,150,1751454.53534067,100.7715081947785829236392,13.0597915793734,56669.5173765342,7.55593565020456,24401
btc,2012-07-13T00:00:00.000000000Z,31537,163,1751454.53534067,111.0144422730874315652505,14.1916401829191,62192.0082363237975,7.63092125599065,24416
btc,2012-07-14T00:00:00.000000000Z,29266,161,1751454.53534067,121.3828276900688651986908,14.0175096285274,61020.0398849795565,7.58012917825833,22094
btc,2012-07-15T00:00:00.000000000Z,30708,140,1751454.53534067,130.002227309749446023074,12.1891388074152,53390.64401811805,7.62723485973115,26420
btc,2012-07-16T00:00:00.000000000Z,36788,150,1751454.53534067,178.72176872550192816108,13.0597915793734,63700.542580362375,8.49340567738165,31205
btc,2012-07-17T00:00:00.000000000Z,40504,172,1798231.12764519,176.3206753255510511964912,15.3751753244013,75267.069753477472,8.75198485505552,35090
btc,2012-07-18T00:00:00.000000000Z,34020,155,1866391.3050032,243.759996512299832482764,14.3807163259464,70487.7433176504875,9.09519268614845,32359
btc,2012-07-19T00:00:00.000000000Z,36644,135,1866391.3050032,243.2291561000866502707087,12.5251400258242,59936.8505411308725,8.87953341350087,31374
btc,2012-07-20T00:00:00.000000000Z,35675,148,1866391.3050032,255.5826179209676667231638,13.7312646209036,63140.135025599074,8.53245067913501,36266
btc,2012-07-21T00:00:00.000000000Z,36149,141,1866391.3050032,179.0745496948586321185712,13.0818129158609,62573.303179251912,8.87564584102864,34801
btc,2012-07-22T00:00:00.000000000Z,40800,155,1866391.3050032,186.1229010501629403585456,14.3807163259464,65925.85971697836,8.50656254412624,36295
btc,2012-07-23T00:00:00.000000000Z,40413,141,1866391.3050032,152.18447078238772960805,13.0818129158609,60145.039449503214,8.53121126943308,30831
btc,2012-07-24T00:00:00.000000000Z,38712,161,1866391.30500321,142.1800136594319117397611,14.937389215983,69025.4106238164615,8.57458517066043,28962
btc,2012-07-25T00:00:00.000000000Z,30961,160,1866391.30500321,126.04346471416487596668,14.8446104009769,70154.7781835184,8.7693472729398,25971
btc,2012-07-26T00:00:00.000000000Z,30559,169,1866391.30500321,160.2131157561086873741715,15.6796197360319,75000.2146401519635,8.87576504617183,30352
btc,2012-07-27T00:00:00.000000000Z,32339,178,1866391.30500321,156.5662633007022348545214,16.5146290710868,79133.993058503799,8.89145989421391,27153
btc,2012-07-28T00:00:00.000000000Z,38741,153,1866391.3050032,181.8847829795527282908781,14.1951586959342,67645.5908407364115,8.84256089421391,35261
btc,2012-07-29T00:00:00.000000000Z,35848,166,1866391.30500321,157.8792440583044384218785,15.4012832910135,72605.749471887797,8.74768065926359,34002
btc,2012-07-30T00:00:00.000000000Z,36116,176,1955401.19193213,183.5297076423236254554641,17.107819605368,79977.191790999448,9.08831724897721,34268
btc,2012-07-31T00:00:00.000000000Z,59564,130,2036671.08869332,207.7122692893177615149891,13.1616509655561,60586.489613676195,9.32099840210403,42334
btc,2012-08-01T00:00:00.000000000Z,40578,134,2036671.08869332,186.722704578443265264578,13.5666248414194,64105.740055844513,9.56802090385739,30125
btc,2012-08-02T00:00:00.000000000Z,42075,165,2036671.08869332,201.010520121498591930396,16.7051723793597,87046.07749269465,10.5510396960842,32700
btc,2012-08-03T00:00:00.000000000Z,35901,162,2036671.08869332,267.137532102405631984402,16.4014419724622,88418.50444777914,10.9158647466394,27161
btc,2012-08-04T00:00:00.000000000Z,36278,156,2036671.08869332,184.4520979592748587642,15.7939811586673,85173.7760700177,10.9197148807715,29498
btc,2012-08-05T00:00:00.000000000Z,37911,139,2036671.08869332,278.50739426846229385665,14.0728421862485,75095.56577402115,10.805117377557,33661
btc,2012-08-06T00:00:00.000000000Z,42822,140,2036671.08869332,272.796754329661303899234,14.1740856552143,76086.1255122738,10.8694465017534,35256
btc,2012-08-07T00:00:00.000000000Z,39049,164,2036671.08869332,203.050360526634278117405,16.6039289103939,89718.4914087667,10.9412794400935,28891
btc,2012-08-08T00:00:00.000000000Z,51432,166,2036671.08869332,577.270663409212199605981,16.8064158483255,91884.25025283493,11.0703915967271,39210
btc,2012-08-09T00:00:00.000000000Z,40939,170,2036671.08869332,528.911759383965423245224,17.2113897241888,94381.6603240799,11.1037247440094,30722
btc,2012-08-10T00:00:00.000000000Z,38295,156,2036671.08869332,171.231492459927263252459,15.7939811586673,89291.03667510234,11.4475688045003,27804
btc,2012-08-11T00:00:00.000000000Z,38485,168,2036671.08869332,215.725224013423669749578,17.0089027862571,96957.29842828764,11.5425355271771,32867
btc,2012-08-12T00:00:00.000000000Z,39111,159,2119102.31460407,205.62237472680361680123,16.7492424416468,92160.791499152475,11.5925523898305,35435
btc,2012-08-13T00:00:00.000000000Z,48601,160,2190865.97010285,305.07115606389007714024,17.4253660953909,95879.703922852,11.9849629903565,48327
btc,2012-08-14T00:00:00.000000000Z,43606,157,2190865.97010285,265.440715337595624842855,17.0986404811023,95668.715225891605,12.1870974810053,34764
btc,2012-08-15T00:00:00.000000000Z,51932,167,2190865.97010285,435.992117754274327194536,18.1877258620642,109970.14590495311,13.1700773538866,53290
btc,2012-08-16T00:00:00.000000000Z,60615,154,2190865.97010285,395.150328482162018720714,16.7719148668137,103571.08934991203,13.4507908246639,45271
btc,2012-08-17T00:00:00.000000000Z,57279,138,2190865.97010285,361.577886097879375988175,15.0293782572746,83331.33824237301,12.0770055423729,40937
btc,2012-08-18T00:00:00.000000000Z,51215,151,2190865.97010285,204.420019783438927941319,16.4451892525251,87410.179094360045,11.5775071648159,36612
btc,2012-08-19T00:00:00.000000000Z,57927,182,2190865.97010285,170.478419629446879288288,19.8213539335071,71258.658761338412,7.83062184190532,36477
btc,2012-08-20T00:00:00.000000000Z,48984,174,2190865.97010285,273.2720787524216393965918,18.9500856287376,86824.926844067841,9.97987664874343,36124
btc,2012-08-21T00:00:00.000000000Z,55539,173,2190865.97010285,256.9511435221191219491046,18.8411770906414,85660.794456721219,9.90298201811806,43951
btc,2012-08-22T00:00:00.000000000Z,47300,156,2190865.97010285,211.82858381679178775227,16.9897319430061,76225.9257131502,9.772554578609,35809
btc,2012-08-23T00:00:00.000000000Z,43521,165,2190865.97010285,209.416697646549929823474,17.9699087858718,83231.42376504945,10.0886574260666,31347
btc,2012-08-24T00:00:00.000000000Z,44584,148,2190865.97010285,208.82743110450571786194,16.1184636382365,78395.91519848008,10.5940425943892,31774
btc,2012-08-25T00:00:00.000000000Z,36374,138,2429782.75314147,246.660062726924390038005,16.6683515004119,73027.36903360599,10.5836766715371,33245
btc,2012-08-26T00:00:00.000000000Z,35110,179,2440642.60691595,217.23836628996587703136,21.7171753686244,94382.5001431912,10.545530742256,29534
btc,2012-08-27T00:00:00.000000000Z,38660,145,2440642.60691596,317.181751849789191667744,17.5921252986064,79027.75558474585,10.9003800806546,33439
btc,2012-08-28T00:00:00.000000000Z,41047,151,2440642.60691596,272.894363230214640562356,18.3200753109625,82543.836928726055,10.9329585336061,29880
btc,2012-08-29T00:00:00.000000000Z,37982,168,2440642.60691596,262.013078227091862633914,20.3826003459715,91289.38477521912,10.8677839018118,33639
btc,2012-08-30T00:00:00.000000000Z,34760,154,2440642.60691596,315.450816051715914166326,18.6840503171406,82603.66605566922,10.7277488383986,33891
btc,2012-08-31T00:00:00.000000000Z,49678,140,2440642.60691596,312.751513581156121556448,16.9855002883096,70716.8687440096,10.1024098205728,41055
btc,2012-09-01T00:00:00.000000000Z,43598,161,2440642.60691596,355.721257052551490708205,19.533325331556,80552.590146581175,10.0065329374635,39830
btc,2012-09-02T00:00:00.000000000Z,34468,164,2440642.60691596,300.440276993017401183405,19.8973003377341,83854.1528534193,10.2261162016365,33159
btc,2012-09-03T00:00:00.000000000Z,33612,157,2440642.60691596,366.212778927798299444064,19.0480253233186,82402.504327030815,10.4971343091759,39211
btc,2012-09-04T00:00:00.000000000Z,45525,153,2440642.60691596,296.002317396202960948803,18.5627253150812,79284.614490736335,10.3640018942139,38664
btc,2012-09-05T00:00:00.000000000Z,41507,180,2440642.60691595,289.978910913039500322716,21.8385003706838,99229.7059059033,11.0255228784337,41167
btc,2012-09-06T00:00:00.000000000Z,47563,171,2498436.80864416,285.332085369300866320296,21.23785242716,95424.57508492071,11.1607690157802,42634
btc,2012-09-07T00:00:00.000000000Z,43748,168,2694047.95295501,222.530935314179957745188,22.4988708229396,93039.42762781968,11.0761223366452,33412
btc,2012-09-08T00:00:00.000000000Z,34331,145,2694047.95295501,250.439603371093206293772,19.4186682697991,80063.707741525775,11.0432700333139,31125
btc,2012-09-09T00:00:00.000000000Z,39703,159,2694047.95295501,247.196960274417334565152,21.2935741717107,87943.65917156646,11.0620954932788,31477
btc,2012-09-10T00:00:00.000000000Z,37639,150,2694047.95295501,261.1473685298281648845,20.0882775204818,83439.66603594375,11.1252888047925,33327
btc,2012-09-11T00:00:00.000000000Z,45390,145,2694047.95295501,353.00924212371646418629,19.4186682697991,81693.673925847425,11.2680929552893,38563
btc,2012-09-12T00:00:00.000000000Z,33567,155,2694047.95295501,226.502811096198651644232,20.7578867711645,87693.4657888662,11.3152859082408,27125
btc,2012-09-13T00:00:00.000000000Z,35024,130,2694047.95295501,221.5953997911345892008,17.4098405177509,73971.94537668,11.38029928872,28981
btc,2012-09-14T00:00:00.000000000Z,38529,162,2694047.95295501,238.41257069682693942098,21.6953397221203,95013.8717417883,11.730107622443,36349
btc,2012-09-15T00:00:00.000000000Z,30133,144,2694047.95295501,175.623100062543020501505,19.2847464196625,84372.4325919348,11.7183934155465,27311
btc,2012-09-16T00:00:00.000000000Z,31184,161,2694047.95295501,169.226567497434723035907,21.5614178719838,95689.635351957885,11.8869112238457,27407
btc,2012-09-17T00:00:00.000000000Z,33989,168,2694047.95295501,177.48487823550147494532,22.4988708229396,100029.8641206312,11.908317157218,25027
btc,2012-09-18T00:00:00.000000000Z,37898,167,2694047.95295501,270.066160661985179024472,22.3649489728031,102368.08450306818,12.2596508386908,31836
btc,2012-09-19T00:00:00.000000000Z,42928,141,2715761.89612811,268.149573777956249330868,19.0351771110027,88159.22139222681,12.5048540981882,32089
btc,2012-09-20T00:00:00.000000000Z,47916,152,2864140.50781097,236.285311423002213223574,21.641333928865,93990.54253489204,12.3671766493279,31563
btc,2012-09-21T00:00:00.000000000Z,38617,169,2864140.50781097,347.02829044065393164639,24.0617462761722,104219.40871224467,12.3336578357686,29815
btc,2012-09-22T00:00:00.000000000Z,27311,157,2864140.50781097,188.753200883450170891336,22.3532199133671,95877.761856823835,12.2137276250731,21921
btc,2012-09-23T00:00:00.000000000Z,28683,158,2864140.50781097,219.361820524963014885008,22.4955971102675,96107.15790777316,12.1654630263004,27780
btc,2012-09-24T00:00:00.000000000Z,33444,153,2864140.50781097,340.7046017436721516136,21.7837111257654,92668.953681531,12.11358871654,28779
btc,2012-09-25T00:00:00.000000000Z,45705,139,2864140.50781097,189.226484593375232313765,19.7904303691594,84667.717491817395,12.1824053945061,26055
btc,2012-09-26T00:00:00.000000000Z,46624,140,2864140.50781097,230.898566658371245001856,19.9328075660599,86238.7180181184,12.3198168597312,30884
btc,2012-09-27T00:00:00.000000000Z,41321,161,2864140.50781097,195.331249661023876925514,22.9227287009688,99165.94878458499,12.3187514018118,27590
btc,2012-09-28T00:00:00.000000000Z,51687,158,2864140.50781097,745.657544092541404318858,22.4955971102675,97813.51337504419,12.3814573892461,34556
btc,2012-09-29T00:00:00.000000000Z,36991,168,2864140.50781097,172.252266646908052329593,23.9193690792718,104199.91264663932,12.4047515055523,22315
btc,2012-09-30T00:00:00.000000000Z,35060,159,2864140.50781097,141.734417369490461697021,22.637974307168,98513.398658942055,12.3916224728229,20957
btc,2012-10-01T00:00:00.000000000Z,38102,131,2864140.50781097,208.181764879094059732183,18.651412793956,81150.538298918965,12.3893951601403,24494
btc,2012-10-02T00:00:00.000000000Z,53731,146,2864140.50781097,386.153447943208382864336,20.7870707474624,93492.83809970792,12.8072380958504,32678
btc,2012-10-03T00:00:00.000000000Z,51360,133,3044601.89436244,244.919095352675530555076,20.1292814841239,86153.612788077205,12.9554304944477,26832
btc,2012-10-04T00:00:00.000000000Z,50714,131,3054627.52694863,1695.467265001747542203107,19.8918728957344,84248.626845295435,12.8623857779077,33436
btc,2012-10-05T00:00:00.000000000Z,43691,136,3054627.52694863,339.535589388155107390596,20.6511046856479,86715.09204956176,12.7522194190532,34792
btc,2012-10-06T00:00:00.000000000Z,39632,155,3054627.52694863,290.812798079137281037874,23.5361854873193,96914.75528053795,12.5051297136178,33917
btc,2012-10-07T00:00:00.000000000Z,43095,125,3054627.52694863,307.128821558409641025444,18.9807947478382,74212.48178331375,11.8739970853302,33485
btc,2012-10-08T00:00:00.000000000Z,47823,178,3054627.52694863,323.235809978826358352475,27.0286517209215,104426.63475809445,11.7333297481005,38551
btc,2012-10-09T00:00:00.000000000Z,52626,142,3054627.52694863,303.669573315281333855162,21.5621828335441,83983.51039146709,11.8286634354179,35043
btc,2012-10-10T00:00:00.000000000Z,47176,149,3054627.52694863,285.81608778693014318067,22.6251073394231,90213.45416171835,12.109188478083,31581
btc,2012-10-11T00:00:00.000000000Z,40995,138,3054627.52694863,264.972458856652310957696,20.9547974016133,83266.10747726448,12.0675518082992,26482
btc,2012-10-12T00:00:00.000000000Z,44701,149,3054627.52694863,243.864539401138566479047,22.6251073394231,89609.107827878455,12.0280681648159,28480
btc,2012-10-13T00:00:00.000000000Z,39129,148,3054627.52694863,253.818065776609159065516,22.4732609814404,88258.34833711304,11.9268038293396,33302
btc,2012-10-14T00:00:00.000000000Z,38974,127,3054627.52694863,202.05302947382516412768,19.2844874638036,73981.17005134416,11.6505779608416,27306
btc,2012-10-15T00:00:00.000000000Z,47015,169,3054627.52694863,260.308646434280915786931,25.6620344990772,100625.215502177405,11.9083095268849,31199
btc,2012-10-16T00:00:00.000000000Z,41834,155,3055997.4008897,287.47069907616098580709,23.5467404917795,91822.140034482625,11.8480180689655,33553
btc,2012-10-17T00:00:00.000000000Z,46053,142,3072321.73202075,801.038228027032190498052,21.6870837196566,84627.65594114537,11.9193881607247,32300
btc,2012-10-18T00:00:00.000000000Z,51219,157,3072321.73202075,206.308217211083536522126,23.9779728449724,93618.57282960289,11.9259328445354,27712
btc,2012-10-19T00:00:00.000000000Z,44078,135,3072321.73202075,183.08960699407725488391,20.6180021278425,79363.02913106355,11.7574857971946,25751
btc,2012-10-20T00:00:00.000000000Z,42836,158,3072321.73202075,208.379738816922309287013,24.1306987866601,92385.58265862039,11.6943775517241,29772
btc,2012-10-21T00:00:00.000000000Z,39296,161,3072321.73202075,287.49967684284536167096,24.5888766117233,93842.16181751915,11.657411405903,41108
